competition_uuid,competition_date,competition_name,team1_name,team1_uuid,team2_name,team2_uuid,match_uuid,match_team1_uuid,match_team1_players,match_team2_uuid,match_team1_players-2,set_uuid,first_team_scope,second_team_scope
ae6237a2-3f37-45e3-996c-91f0a4e5730d,2024-01-25,25.01.2024 17:00:00 Sheeesh! - Shoot 'n Scoot,Sheeesh!,fdc44df0-9710-48bc-88ff-c7cabd05840f,Shoot 'n Scoot,b94fb282-2e38-4ada-9ea5-6bd3ae2dc079,2baf6d4c-2fa7-464b-b72f-5314f1acb55a,6a4bba5a-1234-41a1-9ef7-f2291df77fb3,a3588e26-71ac-47e8-80ee-f7b1c27ed097;90a3a1b4-4769-4317-9483-5325316556ac,d5073678-ce93-4b69-81d7-0cdaac4fa770,8384440e-561d-4868-a34a-9e40a23eec69;40088b33-1ed9-46a1-8879-64e35524b732,554c77a1-fa3b-4c2f-af2d-9c25094d49ad,2,6
ae6237a2-3f37-45e3-996c-91f0a4e5730d,2024-01-25,25.01.2024 17:00:00 Sheeesh! - Shoot 'n Scoot,Sheeesh!,fdc44df0-9710-48bc-88ff-c7cabd05840f,Shoot 'n Scoot,b94fb282-2e38-4ada-9ea5-6bd3ae2dc079,f0dd338b-89d4-4df2-b581-9df0e5efff83,6c41950d-94a0-44d8-9ad2-2f33466fc8ef,8c75f19d-c03a-4c3f-b862-8cb0048cf47a;046e210d-d81d-450b-ad1e-cf2d622a3325,fdd76257-01c0-43ae-9946-d89819fb63d8,3bf0504b-9ac3-424f-9378-69c3e059bb4a;fb1d9552-a406-4eec-8895-47ade1abce2b,4b00cca0-eabc-4ced-8a1a-61f99923b86c,7,6
ae6237a2-3f37-45e3-996c-91f0a4e5730d,2024-01-25,25.01.2024 17:00:00 Sheeesh! - Shoot 'n Scoot,Sheeesh!,fdc44df0-9710-48bc-88ff-c7cabd05840f,Shoot 'n Scoot,b94fb282-2e38-4ada-9ea5-6bd3ae2dc079,5a9a6b2e-65d6-4751-a6c4-1df00edcdb18,95191a18-e397-4e5a-97e8-ee7d850221e1,90a3a1b4-4769-4317-9483-5325316556ac,556416b2-23b9-4fc0-9b8a-231227932c01,8384440e-561d-4868-a34a-9e40a23eec69,e3055c7a-3fe9-4e67-ac8c-5c81e7752097,4,6
ae6237a2-3f37-45e3-996c-91f0a4e5730d,2024-01-25,25.01.2024 17:00:00 Sheeesh! - Shoot 'n Scoot,Sheeesh!,fdc44df0-9710-48bc-88ff-c7cabd05840f,Shoot 'n Scoot,b94fb282-2e38-4ada-9ea5-6bd3ae2dc079,7fc68a0d-b83f-41bd-9fa2-2a7784db646b,cd9959c9-ff03-48f2-8321-1b3cac660892,046e210d-d81d-450b-ad1e-cf2d622a3325,f90b736f-4f60-4963-a3de-20b7cbf80953,40088b33-1ed9-46a1-8879-64e35524b732,0a3587cc-e08f-44fd-866a-dcdb06e86f7b,7,6
ae6237a2-3f37-45e3-996c-91f0a4e5730d,2024-01-25,25.01.2024 17:00:00 Sheeesh! - Shoot 'n Scoot,Sheeesh!,fdc44df0-9710-48bc-88ff-c7cabd05840f,Shoot 'n Scoot,b94fb282-2e38-4ada-9ea5-6bd3ae2dc079,b8ad08ba-ce97-401d-8850-58591068874f,fc05ae90-59f5-4a59-95a5-c60255ca42b9,a3588e26-71ac-47e8-80ee-f7b1c27ed097;8c75f19d-c03a-4c3f-b862-8cb0048cf47a,a765da82-0977-415d-a8f6-c894867b1a4e,3bf0504b-9ac3-424f-9378-69c3e059bb4a;0838f553-0966-4ed3-974e-d04df5828558,71fb5b3f-4fd8-40c6-be09-7c276e5f8c0a,8,6
2d1f77c8-15f9-4f38-989b-33341829414a,2024-02-01,01.02.2024 18:00:00 Шашки наголо - Ыкырлымырка,Шашки наголо,c2a70d74-b18c-4082-826f-11cca698c2a3,ЫкЫрлЫмЫрка,1e9c8ea2-a389-4971-a7ca-1c95bde6f603,7bd51a0d-8bed-407e-a68d-e47c4b2ab2e7,04538954-a188-455b-b6d6-bb0490acb4a2,15f1f778-e063-47d5-83b6-e6384d7537d5;d9501812-1dd3-4f41-88e9-afdcc206a074,6f2f5c20-cd15-405a-905e-eb190dcbb868,a95a686a-c6da-4861-a0d6-87d8e34b1492;df0b8dea-b5da-4024-8d1d-71f6875193b4,be0e1cc7-d85d-4555-9ced-96f6751e1867,5,6
2d1f77c8-15f9-4f38-989b-33341829414a,2024-02-01,01.02.2024 18:00:00 Шашки наголо - Ыкырлымырка,Шашки наголо,c2a70d74-b18c-4082-826f-11cca698c2a3,ЫкЫрлЫмЫрка,1e9c8ea2-a389-4971-a7ca-1c95bde6f603,a6208998-b30a-4dfc-bc98-3b228467a0cf,edbf29c6-9ff1-41f4-a22f-2b2b6a46f63a,5a57a28e-c702-4b19-b82c-d8bb4faa5796;05fad159-2cd2-4729-9116-5e9e5ef6e04e,fa14270b-7f19-406b-870b-132a001401bf,ad6385c6-752d-485e-b43b-d79e947178cf;f93b5e8a-0b54-4ab5-9508-bb6f07c21886,7f2e4597-94ec-4a76-b983-12e010561801,2,6
2d1f77c8-15f9-4f38-989b-33341829414a,2024-02-01,01.02.2024 18:00:00 Шашки наголо - Ыкырлымырка,Шашки наголо,c2a70d74-b18c-4082-826f-11cca698c2a3,ЫкЫрлЫмЫрка,1e9c8ea2-a389-4971-a7ca-1c95bde6f603,055f5c17-e163-4011-bb9a-691df2f688c4,a8f2c93b-4fb0-4fdc-b876-e6fa77fe0a0b,8c4193fe-0ca0-4d34-ad58-654c1690fe63,c288b9cd-8a21-4b1c-ac02-665c8f8a06a6,79c4db75-ccbf-4cc0-96df-00f03a498f8e,9cb597cf-021c-487b-9f20-deeeb50271f3,8,6
2d1f77c8-15f9-4f38-989b-33341829414a,2024-02-01,01.02.2024 18:00:00 Шашки наголо - Ыкырлымырка,Шашки наголо,c2a70d74-b18c-4082-826f-11cca698c2a3,ЫкЫрлЫмЫрка,1e9c8ea2-a389-4971-a7ca-1c95bde6f603,323aa904-651f-4583-bb73-f3b542467264,8d28fdd2-710b-4f03-aebd-f31c2f9ad680,3e2569ce-5760-4e74-a2ca-65fa54a7a621,e6a9cfd1-2607-4dcc-abcc-4e3b3fce583b,df0b8dea-b5da-4024-8d1d-71f6875193b4,e16a439a-d424-4579-8397-088360568e0a,8,6
2d1f77c8-15f9-4f38-989b-33341829414a,2024-02-01,01.02.2024 18:00:00 Шашки наголо - Ыкырлымырка,Шашки наголо,c2a70d74-b18c-4082-826f-11cca698c2a3,ЫкЫрлЫмЫрка,1e9c8ea2-a389-4971-a7ca-1c95bde6f603,e88574f9-13dc-4e9e-bd04-3df70f9f445d,6e0f4a86-d33a-4ba9-b2f3-b8a1f8942c0c,5a57a28e-c702-4b19-b82c-d8bb4faa5796;15f1f778-e063-47d5-83b6-e6384d7537d5,315acdc4-f7a5-48b0-9fb5-62deab5ed278,0b3700ad-c8a0-45ce-bfcb-53f574a5f0e6;f93b5e8a-0b54-4ab5-9508-bb6f07c21886,0b0d2e40-7551-4a74-9ca2-b81fa1c42fbc,7,3
49860817-0904-4c80-8ead-2647101fa407,2024-02-01,01.02.2024 19:00:00 Шашки наголо - Old Scool,Шашки наголо,c2a70d74-b18c-4082-826f-11cca698c2a3,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,227201d3-c611-4a0f-b389-871fc74a3b1b,eda5fca6-a0cf-4d57-999d-5d9f19a7aab5,5a57a28e-c702-4b19-b82c-d8bb4faa5796;3e2569ce-5760-4e74-a2ca-65fa54a7a621,c665ca8f-b086-4c11-be70-b2b431f07c4c,56db5f1c-8c34-42c9-933c-04c33f8c96fc;25238906-6419-4fb7-a3f8-e2fe4f9d7930,a866e92f-6b41-4701-8460-35ee2ef800c7,6,3
49860817-0904-4c80-8ead-2647101fa407,2024-02-01,01.02.2024 19:00:00 Шашки наголо - Old Scool,Шашки наголо,c2a70d74-b18c-4082-826f-11cca698c2a3,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,ca059988-7996-4b51-9664-1430f5691f72,d5087682-95f6-4d93-8b10-e4f0dd5ee21b,15f1f778-e063-47d5-83b6-e6384d7537d5;d9501812-1dd3-4f41-88e9-afdcc206a074,6ff5bdbe-91c4-406a-ab38-4bdfe9abff98,04bd64a3-d9d3-4c11-88fd-cbf4a629db43;e40c04e8-cc38-481e-b4b0-0a4e0cfc1df5,d332f862-a758-4250-9ee8-9eb8efb6033a,5,9
49860817-0904-4c80-8ead-2647101fa407,2024-02-01,01.02.2024 19:00:00 Шашки наголо - Old Scool,Шашки наголо,c2a70d74-b18c-4082-826f-11cca698c2a3,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,43af8752-9395-4278-9d87-85b6157bd8e7,25cc650d-25ea-4c93-b3ef-a6ee63d2e827,8c4193fe-0ca0-4d34-ad58-654c1690fe63,b95b089d-ce59-4614-9137-393ea6976273,56db5f1c-8c34-42c9-933c-04c33f8c96fc,8c1e47bc-db06-4b97-9876-7e93d2fa1b73,7,4
49860817-0904-4c80-8ead-2647101fa407,2024-02-01,01.02.2024 19:00:00 Шашки наголо - Old Scool,Шашки наголо,c2a70d74-b18c-4082-826f-11cca698c2a3,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,04fb2e64-bde0-4fb3-9e44-5e47f5a68383,e684f24f-c4ee-489e-82bd-ecaba5803cf9,5a57a28e-c702-4b19-b82c-d8bb4faa5796,e051e54c-5201-4a62-b74c-7c4c92ca2c42,25238906-6419-4fb7-a3f8-e2fe4f9d7930,324aef1d-0b91-4ce0-8fa4-6f8f20575577,2,8
49860817-0904-4c80-8ead-2647101fa407,2024-02-01,01.02.2024 19:00:00 Шашки наголо - Old Scool,Шашки наголо,c2a70d74-b18c-4082-826f-11cca698c2a3,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,5a6a79a2-8447-4869-ab26-26a9cce9725a,078c1f4d-fc3f-4e59-8651-58b0a09caece,3e2569ce-5760-4e74-a2ca-65fa54a7a621;15f1f778-e063-47d5-83b6-e6384d7537d5,59e36208-5fcb-4525-9c15-465545a60caa,04bd64a3-d9d3-4c11-88fd-cbf4a629db43;e40c04e8-cc38-481e-b4b0-0a4e0cfc1df5,51e3a7b9-7a47-4d19-a405-5f2e556f197d,3,6
10b5bf78-7275-4227-83e9-f859b5e065d0,2024-02-08,08.02.2024 18:00:00 Old school - Sheeesh!,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,Sheeesh!,fdc44df0-9710-48bc-88ff-c7cabd05840f,981c0a04-2940-4723-b7ad-5e7f228de240,58eec19b-56b7-49c3-a55d-329a0be3eae7,56db5f1c-8c34-42c9-933c-04c33f8c96fc;04bd64a3-d9d3-4c11-88fd-cbf4a629db43,835ae38e-3b9f-4e68-a9f0-696976640d6e,90a3a1b4-4769-4317-9483-5325316556ac;149742ee-776a-4cd2-9a9c-1bd54dec738a,e2b793c5-158e-407c-981d-04db415031b2,3,6
10b5bf78-7275-4227-83e9-f859b5e065d0,2024-02-08,08.02.2024 18:00:00 Old school - Sheeesh!,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,Sheeesh!,fdc44df0-9710-48bc-88ff-c7cabd05840f,d6ea1a18-14ba-4555-bc8a-949de79d334c,024dcb46-664c-4081-a20c-9d2f1f886682,e40c04e8-cc38-481e-b4b0-0a4e0cfc1df5;25238906-6419-4fb7-a3f8-e2fe4f9d7930,d9502964-5ad0-46f4-81ee-f5982d0636aa,a3588e26-71ac-47e8-80ee-f7b1c27ed097;8c75f19d-c03a-4c3f-b862-8cb0048cf47a,70aeb00f-2ada-41e8-a5a6-dc6c86d8057c,9,3
10b5bf78-7275-4227-83e9-f859b5e065d0,2024-02-08,08.02.2024 18:00:00 Old school - Sheeesh!,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,Sheeesh!,fdc44df0-9710-48bc-88ff-c7cabd05840f,4193d301-074a-464c-bd37-8be51799a5ad,7068e972-ccf9-45e6-8bd9-5e48154b757f,6e3723eb-8d29-4feb-bbc5-7ef845ac2d49,64d5e788-c2f2-4f47-88b2-ce52b267ab72,90a3a1b4-4769-4317-9483-5325316556ac,335a3967-e2c1-4d0c-a6ee-c117883c8349,6,1
10b5bf78-7275-4227-83e9-f859b5e065d0,2024-02-08,08.02.2024 18:00:00 Old school - Sheeesh!,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,Sheeesh!,fdc44df0-9710-48bc-88ff-c7cabd05840f,877c4090-a87c-49a7-aaae-804e5e6576bb,8c229704-52da-4183-b83d-940682501ce8,25238906-6419-4fb7-a3f8-e2fe4f9d7930,5d2830ac-f1a3-4c4f-94c1-93824263eedd,a3588e26-71ac-47e8-80ee-f7b1c27ed097,2a71f811-7045-4f41-9e76-b4983dd34b09,6,2
10b5bf78-7275-4227-83e9-f859b5e065d0,2024-02-08,08.02.2024 18:00:00 Old school - Sheeesh!,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,Sheeesh!,fdc44df0-9710-48bc-88ff-c7cabd05840f,cb6d4f49-3a5a-49f7-9669-9c64f6634481,925c1c00-56e9-4cb7-b14e-17c4a6bb33d9,04bd64a3-d9d3-4c11-88fd-cbf4a629db43;e40c04e8-cc38-481e-b4b0-0a4e0cfc1df5,39321907-79d6-462e-9760-667bd52a0bef,8c75f19d-c03a-4c3f-b862-8cb0048cf47a;6d505517-29e9-48f6-812f-a9522ee1482a,f06ebcb5-9cd6-45a3-83b2-1973c94fc0b7,6,2
5db652dc-4687-4b75-ae16-bcfca1269363,2024-02-08,08.02.2024 19:00:00 Sheeesh! - Old school,Sheeesh!,fdc44df0-9710-48bc-88ff-c7cabd05840f,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,80d5c36a-47c1-4c2b-b94b-5d20faa23d12,0905615e-d462-46c9-864e-60a4cd8381ce,a3588e26-71ac-47e8-80ee-f7b1c27ed097;90a3a1b4-4769-4317-9483-5325316556ac,06261f29-8501-4cbc-9585-0d913652ee94,56db5f1c-8c34-42c9-933c-04c33f8c96fc;25238906-6419-4fb7-a3f8-e2fe4f9d7930,8365cb4b-ab3b-46e5-a60a-a303a8c04072,4,6
5db652dc-4687-4b75-ae16-bcfca1269363,2024-02-08,08.02.2024 19:00:00 Sheeesh! - Old school,Sheeesh!,fdc44df0-9710-48bc-88ff-c7cabd05840f,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,28df35d1-97e4-4578-9cb2-17d9ab2c17ef,4404729b-d354-44d8-896b-ab22c11a05d0,8c75f19d-c03a-4c3f-b862-8cb0048cf47a;6d505517-29e9-48f6-812f-a9522ee1482a,2d2e5912-3800-4f5a-a958-2554f9015066,04bd64a3-d9d3-4c11-88fd-cbf4a629db43;e40c04e8-cc38-481e-b4b0-0a4e0cfc1df5,881e368d-4370-475a-a62e-012ad57106d5,4,6
5db652dc-4687-4b75-ae16-bcfca1269363,2024-02-08,08.02.2024 19:00:00 Sheeesh! - Old school,Sheeesh!,fdc44df0-9710-48bc-88ff-c7cabd05840f,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,f46e7e95-1e82-4120-ab82-222bdbeffa30,87c5a882-bc7b-48ab-a1ac-e6ee59fdbeaa,90a3a1b4-4769-4317-9483-5325316556ac,bf486d1f-37e5-4326-86fd-2aa43dd2cc56,6e3723eb-8d29-4feb-bbc5-7ef845ac2d49,d7f49ce1-0450-4af6-b1b9-dacc88eaf1a0,3,6
5db652dc-4687-4b75-ae16-bcfca1269363,2024-02-08,08.02.2024 19:00:00 Sheeesh! - Old school,Sheeesh!,fdc44df0-9710-48bc-88ff-c7cabd05840f,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,823d8f9f-6f78-42cc-8122-ee542b0aa9e0,360fb2cc-d627-4a4a-8721-7c69746fd6fc,149742ee-776a-4cd2-9a9c-1bd54dec738a,29e0ec3d-796d-4a81-9d9a-691eb8a45a85,25238906-6419-4fb7-a3f8-e2fe4f9d7930,31a34d40-8fe6-47b4-932f-f767696639b8,2,6
5db652dc-4687-4b75-ae16-bcfca1269363,2024-02-08,08.02.2024 19:00:00 Sheeesh! - Old school,Sheeesh!,fdc44df0-9710-48bc-88ff-c7cabd05840f,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,da18130c-fce8-48d9-9414-ba52299bd33e,e185d712-f343-4d8f-8a25-4625d89c086f,8c75f19d-c03a-4c3f-b862-8cb0048cf47a;6d505517-29e9-48f6-812f-a9522ee1482a,f8ee5c98-4e90-4848-8ca9-18d59e0f4f48,04bd64a3-d9d3-4c11-88fd-cbf4a629db43;e40c04e8-cc38-481e-b4b0-0a4e0cfc1df5,28b47b76-cb21-4afc-ae54-d586b1f0142b,7,6
ff6bf182-fefa-4bbf-9ed6-5672f1de1f0d,2024-02-16,16.02.2024 Old school - Шашки наголо,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,Шашки наголо,c2a70d74-b18c-4082-826f-11cca698c2a3,e35ec11c-e2ea-4af4-8adb-3e03b429be74,76ef4a4d-85f3-4f76-8cb8-96ab72250ea1,56db5f1c-8c34-42c9-933c-04c33f8c96fc;25238906-6419-4fb7-a3f8-e2fe4f9d7930,5177991d-8a1b-4e4b-ba86-400eeee1395b,8c4193fe-0ca0-4d34-ad58-654c1690fe63;3e2569ce-5760-4e74-a2ca-65fa54a7a621,eff016f9-bdbb-4e8a-a4a2-ea823da94876,3,6
ff6bf182-fefa-4bbf-9ed6-5672f1de1f0d,2024-02-16,16.02.2024 Old school - Шашки наголо,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,Шашки наголо,c2a70d74-b18c-4082-826f-11cca698c2a3,4515bc32-71f7-485d-b0a2-65f56e6940e6,6d447cc9-1432-42c9-b3e8-563b5f7c06b9,04bd64a3-d9d3-4c11-88fd-cbf4a629db43;e40c04e8-cc38-481e-b4b0-0a4e0cfc1df5,cf45002a-5688-4be7-a407-fc2096359a7e,5a57a28e-c702-4b19-b82c-d8bb4faa5796;15f1f778-e063-47d5-83b6-e6384d7537d5,4f4bbaed-2945-48c1-8a12-9485ce675a68,9,5
ff6bf182-fefa-4bbf-9ed6-5672f1de1f0d,2024-02-16,16.02.2024 Old school - Шашки наголо,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,Шашки наголо,c2a70d74-b18c-4082-826f-11cca698c2a3,e8c8e5c8-ae22-485f-91e1-8db2fa21b7b0,95a4ba73-54ab-4321-bb5e-7b4b48e415bb,56db5f1c-8c34-42c9-933c-04c33f8c96fc,45882a8e-58ec-4c12-837f-c594829f664a,3e2569ce-5760-4e74-a2ca-65fa54a7a621,5208dfcc-0dfb-4b95-95fd-bf90dec1df1d,3,7
ff6bf182-fefa-4bbf-9ed6-5672f1de1f0d,2024-02-16,16.02.2024 Old school - Шашки наголо,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,Шашки наголо,c2a70d74-b18c-4082-826f-11cca698c2a3,a7f98f83-d236-4f92-8b5d-9f1043275885,e4660958-58bb-4914-8053-48cd0e7744b4,25238906-6419-4fb7-a3f8-e2fe4f9d7930,121c0d3e-a424-40c1-8a41-178f0cb9d0be,491f9f97-6487-4632-a836-f184d91aaf82,ebeed547-c830-4dd1-ad43-76de2076795c,8,6
ff6bf182-fefa-4bbf-9ed6-5672f1de1f0d,2024-02-16,16.02.2024 Old school - Шашки наголо,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,Шашки наголо,c2a70d74-b18c-4082-826f-11cca698c2a3,617953a7-f96e-4d75-be4b-3fe1d0ea75bb,2f35999a-6afc-4588-9411-1655a83e5b40,04bd64a3-d9d3-4c11-88fd-cbf4a629db43;e40c04e8-cc38-481e-b4b0-0a4e0cfc1df5,3aefce00-dfef-4e15-8c9c-a50488206129,8c4193fe-0ca0-4d34-ad58-654c1690fe63;15f1f778-e063-47d5-83b6-e6384d7537d5,6314963a-8bf9-41e2-bf13-86dad469d141,7,2
6696b3fb-72c4-410d-a3c8-f65bbc9e029a,2024-02-29,29.02.2024 Ыкырламырка - Кикерные котики,ЫкЫрлЫмЫрка,1e9c8ea2-a389-4971-a7ca-1c95bde6f603,Кикерные котики,2a7b3d01-2a0a-48b2-8369-2d70465d5f70,144826b5-85bb-47a3-a061-473899329cad,fc36a59d-4e76-404e-8c0c-4e4a2c82d1a4,ad6385c6-752d-485e-b43b-d79e947178cf;0b3700ad-c8a0-45ce-bfcb-53f574a5f0e6,cfcddd63-5adc-4ab1-babd-86b2bff51e5b,a9c89a9d-7e08-4bea-808f-5654867f9f20;e3093e6a-0a17-4b37-a5c7-adca7759a38f,fc9c251d-e310-44bc-9099-56ea57c2b332,3,6
6696b3fb-72c4-410d-a3c8-f65bbc9e029a,2024-02-29,29.02.2024 Ыкырламырка - Кикерные котики,ЫкЫрлЫмЫрка,1e9c8ea2-a389-4971-a7ca-1c95bde6f603,Кикерные котики,2a7b3d01-2a0a-48b2-8369-2d70465d5f70,0da7eafb-7f1b-4dbb-a69c-eb355fdd3242,c934c39f-1979-4983-ad59-449e463e39a7,a95a686a-c6da-4861-a0d6-87d8e34b1492;df0b8dea-b5da-4024-8d1d-71f6875193b4,512aa341-84a5-4a02-b0b1-191db15da86f,3348bb57-ed10-4245-b1f0-62c27f64492b;162fe512-e0aa-48f7-a092-c69e30ff8ec7,eb22b68e-48c0-46d6-8000-20ef0a5bc65f,5,6
6696b3fb-72c4-410d-a3c8-f65bbc9e029a,2024-02-29,29.02.2024 Ыкырламырка - Кикерные котики,ЫкЫрлЫмЫрка,1e9c8ea2-a389-4971-a7ca-1c95bde6f603,Кикерные котики,2a7b3d01-2a0a-48b2-8369-2d70465d5f70,6c0842e4-c1f5-4869-9a4d-6dfaff9ef765,be0fee54-47f4-43e6-b4e2-3540e9d471c4,df0b8dea-b5da-4024-8d1d-71f6875193b4,f972d1f9-a6a2-4b0d-af35-77a5a02d8218,162fe512-e0aa-48f7-a092-c69e30ff8ec7,cc8912ef-7b1b-4f02-991d-57ef358cff9f,7,6
6696b3fb-72c4-410d-a3c8-f65bbc9e029a,2024-02-29,29.02.2024 Ыкырламырка - Кикерные котики,ЫкЫрлЫмЫрка,1e9c8ea2-a389-4971-a7ca-1c95bde6f603,Кикерные котики,2a7b3d01-2a0a-48b2-8369-2d70465d5f70,88657ee3-4c14-4fff-aa22-5a645b77cae9,f3125fb0-c213-4d07-a6b0-7ea1e78fe48f,79c4db75-ccbf-4cc0-96df-00f03a498f8e,fd7a514e-1648-4f90-a42f-bf69b58dd8a0,e3093e6a-0a17-4b37-a5c7-adca7759a38f,f0e71663-2f67-4a5a-a614-8efd58a69f7e,1,6
6696b3fb-72c4-410d-a3c8-f65bbc9e029a,2024-02-29,29.02.2024 Ыкырламырка - Кикерные котики,ЫкЫрлЫмЫрка,1e9c8ea2-a389-4971-a7ca-1c95bde6f603,Кикерные котики,2a7b3d01-2a0a-48b2-8369-2d70465d5f70,6b4dc90d-994a-4aad-9323-f699117f9c6a,79caf810-41c5-45ea-be97-a8c812308a6f,ad6385c6-752d-485e-b43b-d79e947178cf;f93b5e8a-0b54-4ab5-9508-bb6f07c21886,6ee4314c-e91f-4b4b-9367-c627d33f0841,416dbaf3-e2f4-4d2d-a183-41ca25884aea;6eb26bed-faba-4067-b3ec-2e66759ed889,fa4a6f0c-8029-4a29-847f-51bab1eda119,3,6
9fb07f33-3091-4d71-b768-81a6b3fae38f,2024-02-29,29.02.2024 Old school - Ыкырлымырка,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,ЫкЫрлЫмЫрка,1e9c8ea2-a389-4971-a7ca-1c95bde6f603,09574a47-9810-4274-8d37-e6f96f2b47e9,a7edd348-4ec4-4ff2-b7d8-aa5d2ec756a5,56db5f1c-8c34-42c9-933c-04c33f8c96fc;04bd64a3-d9d3-4c11-88fd-cbf4a629db43,5cc11bfa-63f0-4ad7-8caa-d6f93bd8cb78,79c4db75-ccbf-4cc0-96df-00f03a498f8e;f93b5e8a-0b54-4ab5-9508-bb6f07c21886,75bf618c-8bb6-4471-bbfd-c7491ac2e816,6,4
9fb07f33-3091-4d71-b768-81a6b3fae38f,2024-02-29,29.02.2024 Old school - Ыкырлымырка,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,ЫкЫрлЫмЫрка,1e9c8ea2-a389-4971-a7ca-1c95bde6f603,03547739-3b9a-405e-9ffa-c1ef657e85fd,97fc7a82-f367-45fd-bf23-2f0c7e8b0231,bcc34bb4-00d4-47b1-ad21-1c51289450c2;6e3723eb-8d29-4feb-bbc5-7ef845ac2d49,4e936a14-ec06-447c-969e-72fb44b93ca6,a95a686a-c6da-4861-a0d6-87d8e34b1492;df0b8dea-b5da-4024-8d1d-71f6875193b4,9257aa5e-53f4-470e-985d-c865758417f8,6,5
9fb07f33-3091-4d71-b768-81a6b3fae38f,2024-02-29,29.02.2024 Old school - Ыкырлымырка,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,ЫкЫрлЫмЫрка,1e9c8ea2-a389-4971-a7ca-1c95bde6f603,a94d2f94-ac3d-4e1a-84b3-df579c775319,06fa4a85-eed1-403d-a70d-f86b36f79065,6e3723eb-8d29-4feb-bbc5-7ef845ac2d49,6c0830c9-7f54-43e9-9a5c-6b88e3e84dfe,79c4db75-ccbf-4cc0-96df-00f03a498f8e,90ceca9c-b211-49ab-be10-4d5aad838c99,6,0
9fb07f33-3091-4d71-b768-81a6b3fae38f,2024-02-29,29.02.2024 Old school - Ыкырлымырка,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,ЫкЫрлЫмЫрка,1e9c8ea2-a389-4971-a7ca-1c95bde6f603,6cf1a8dd-2823-4e5a-b33a-3c005b4c0585,392ff953-b46f-4de1-9b39-1ed5750f99fb,04bd64a3-d9d3-4c11-88fd-cbf4a629db43,b3328770-db88-4b28-a7cc-cd402001ad67,df0b8dea-b5da-4024-8d1d-71f6875193b4,04fe47b8-5899-403c-ac30-60d88031354c,6,13
9fb07f33-3091-4d71-b768-81a6b3fae38f,2024-02-29,29.02.2024 Old school - Ыкырлымырка,Old school,47559a69-d786-4f03-898e-5a1f45d9113b,ЫкЫрлЫмЫрка,1e9c8ea2-a389-4971-a7ca-1c95bde6f603,38bcd48b-4fc1-4dea-845c-445048bee8bf,efe0ab71-5c25-440e-9a36-28b11ccdfa7d,e40c04e8-cc38-481e-b4b0-0a4e0cfc1df5;25238906-6419-4fb7-a3f8-e2fe4f9d7930,2a06de88-9184-4e0a-87ca-b1992758733b,ad6385c6-752d-485e-b43b-d79e947178cf;f93b5e8a-0b54-4ab5-9508-bb6f07c21886,f4012d42-2ff3-4159-9839-3d126dacc0bc,6,4
6a76590c-d0d8-4b4d-afb6-365808d9ce84,2024-03-15,15.03.2024 Шашки наголо - Sheeesh!,Шашки наголо,c2a70d74-b18c-4082-826f-11cca698c2a3,Sheeesh!,fdc44df0-9710-48bc-88ff-c7cabd05840f,9978be64-8780-409b-97d8-535c7cc3caec,78832476-945b-4f57-8691-fa86d2a6f62f,3e2569ce-5760-4e74-a2ca-65fa54a7a621;d9501812-1dd3-4f41-88e9-afdcc206a074,d0cf4254-0cef-4cca-88ee-360dfb8ba436,a3588e26-71ac-47e8-80ee-f7b1c27ed097;046e210d-d81d-450b-ad1e-cf2d622a3325,8a70fc04-70e4-4c35-88d8-61be9130dfe5,6,2
